stt,word,furigana,Sino-Vietnamese,meaning,example
582,どうやら,,,"Có vẻ như là, dường như là, rồi thì cũng","[['① 最後は徹夜をして、どうやら論文を締切に間に合わせることができる。', 'Cuối cùng tôi thức khuya và dường như đã kịp hạn chót nộp bài luận.'], ['類 何とか', 'Bằng điều gì đó'], ['類 どうにか', 'Như thế nào đó'], ['類 やっと', 'Cuối cùng thì'], ['② 黒い雲が出てきた。どうやら雨になりそうだ。', 'Đám mây đen xuất hiện. Dường như trời sẽ mưa.'], ['※ 推量の表現と一緒に使う。', 'Sử dụng cùng với cách nói suy đoán.'], ['類 どうも', 'Thế nào thì cũng'], ['類 たぶん', 'Có vẻ']]"
583,よほど,,,"Rất, khá, đáng kể","[['① よほど疲れていたのだろう、母は帰宅するなり食事もせずに寝てしまった。', 'Chắc là mẹ tôi rất mệt, vừa về đến nhà không ăn gì cả mà đi ngủ luôn.'], ['よほど機嫌が悪かったらしく、田中さんは返事もしなかった。', 'Có vẻ như khá khó chịu, anh Tanaka không hề trả lời lại.'], ['※ 後ろに推量の表現が来る。', '(Đằng sau là cách nói suy đoán.)'], ['② 「よほどのことがない限り、出席します。」', '""Chỉ cần không có việc gì đáng kể, tôi sẽ có mặt.""'], ['③ 映画がつまらなかったので、よほど途中で帰ろうかと思った。', 'Bộ phim xem phát chán, nên được nửa chừng tôi tính đi về.'], ['騒いでいる子供によほど注意しようかと思ったが、親に文句を言われそうなのでやめた。', 'Tôi đang tính nhắc nhở đứa bé đang làm ồn, nhưng nghĩ sẽ bị nó mách bố mẹ nên lại thôi.'], ['※ 「とほど～（よ）うかと思った」の形で使う。', '(Sử dụng với cấu trúc 「よほど～（よ）うかとおもった」)']]"
584,さほど,,,Không ... lắm,"[['1. これはよく考えれば、さほど難しい問題ではない。', 'Nếu suy nghĩ kỹ vấn đề này thì không khó như vậy đâu.'], ['2. 若者の言葉遣いを批判する人が多いが、私はさほど気にならない。', 'Có nhiều người phê phán cách dùng từ của giới trẻ, nhưng tôi không quan tâm mấy.'], ['※ 後ろに否定的な表現がくる。', '(Đằng sau là cách nói phủ định)'], ['類 それほど', 'Không đến mức…'], ['類 あまり', 'Không… lắm'], ['類 たいして', 'Không quá...'], ['※ さ＝それ\u3000少し古い言い方。', '(Đây là một cách nói cổ.)']]"
585,とうてい,,,Hoàn toàn ... không,"[['1. 今からではどんなにがんばっても、とうてい間に合わないだろう。', 'Từ bây giờ dù cố gắng thế nào đi nữa thì cũng hoàn toàn không kịp đâu.'], ['2. １週間でこの仕事を仕上げるなんて、とうてい無理だ。', 'Trong một tuần mà làm được công việc này thì hoàn toàn vô lý.'], ['※ 否定的な表現と一緒に使う。', '(Sử dụng với cách nói phủ định.)'], ['類 とても', 'Rất, cực kỳ']]"
586,一見,いっけん,NHẤT KIẾN,Thoáng nhìn,"[['① 今井さんは一見おとなしそうだが、実はけっこう気が強い。', 'Chị Imai thoạt nhìn có vẻ trầm tính nhưng thực tế khá là mạnh mẽ.'], ['※ 後ろに逆接の表現が来る。', '(Đằng sau là cách nói ngược nghĩa.)'], ['② このブランドもののバッグは、一見して偽物だとわかる。', 'Cái túi hàng hiệu này nhìn qua là biết nó là đồ giả.'], ['※ 「一見して」の形で使う。', '(Dùng với cấu trúc 「一見して」)'], ['③ ［（名）］\u3000あの絵は一見の価値がある。', 'Bức tranh đó chỉ có giá trị nhất thời.'], ['一見したところ、患者に外傷はないようだった。', 'Vừa nhìn qua thì có vẻ bệnh nhân không có vết thương ngoài.'], ['慣 百聞は一見にしかず', 'Trăm nghe không bằng một thấy']]"
587,一向に,いっこう,NHẤT HƯỚNG,Hoàn toàn (không),"[['1. どれほど働いても、暮らしは一向によくならなかった。', 'Dù làm việc cỡ nào thì cuộc sống cũng không hoàn toàn khá lên được.'], ['※ 後ろに否定的な表現が来る。', 'Đằng sau là cách nói phủ định.'], ['類 全然、全く', 'Hoàn toàn… không']]"
588,一概に,いちがい,NHẤT KHÁI,Cứ ... thì không phải,"[['1. 有名大学を出たらいい仕事に就けるとは、一概には言えないだろう。', 'Không thể nói là cứ tốt nghiệp đại học nổi tiếng là có được công việc tốt.'], ['2. 古い習慣を一概に否定するのはどうだろうか。', 'Bạn nghĩ sao về việc phủ nhận hết những phong tục cũ?'], ['※ 否定的な表現と一緒に使う。', 'Sử dụng cùng với cách nói mang tính phủ định.'], ['関 一律に', 'Nhất loạt, trong mọi trường hợp'], ['関 一様に', 'Cùng một kiểu, không ngoại lệ']]"
589,ろくに,,,"Đầy đủ, tương tất","[['① 最近忙しくて、ろくに寝ていない。', 'Gần đây tôi bận, ngủ không đủ giấc.'], ['警察に訴えたが、ろくに調査もしてくれなかった。', 'Tôi báo với cảnh sát rồi nhưng họ chẳng điều tra hẳn hoi.'], ['② ［（連）ろくな］\u3000この会社は忙しいばかりで、ろくな給料もくれない。', 'Công ty này đang lộn xộn, nên tiền lương không ổn định.'], ['※ ①②否定的な表現と一緒に使う。', 'Sử dụng cùng với cách nói phủ định.'], ['関 ろくでもない\u3000（例．あんなろくでもないやつとは付き合わない方がいい。）', 'Vô dụng (Ví dụ: Loại người vô dụng như vậy thì tốt nhất đừng hẹn hò.)']]"
590,何でも,なん,HÀ,Theo tốt biết thì,"[['1. 「最近、スミスさん、見ないね」\u3000「何でも、帰国したらしいよ」', '""Gần đây không thấy Smith nhỉ?"" ""Theo như tôi biết thì anh ấy về nước rồi.""'], ['2. 「先ほど田中さんから連絡があり、何でも、交渉はうまくいたとのことです。」', '""Lúc trước tôi có liên lạc với anh Tanaka thì được biết việc giao thiệp rất tốt đẹp.""'], ['※ 後ろに伝聞の表現が来る。', '(Đằng sau là cách nói truyền đạt.)']]"
591,及び,およ,CẬP,"Và, cũng như","[['1. 「ここに住所民名及び生年月日を記入してください。」', '""Vui lòng điền địa chỉ, họ tên cũng như ngày tháng năm sinh vào đây.""'], ['2. 北海道及ぶ東北地方へのバスは３番の乗り場から発車します。', 'Chuyến xe buýt đi Hokkaido và vùng Tohoku sẽ khởi hành từ điểm bắt xe số 3.'], ['※ 助詞「と」を使うよりかたい表現。', 'Đây là cách nói mang nghĩa cứng hơn so với trợ từ 「と」.'], ['類 並びに', 'Và, cả']]"
592,並びに,なら,TỊNH,"Cả (hai), cũng như","[['1. 優勝者には優勝カップ並びに賞金百万円が贈られる。', 'Người chiến thắng được nhận cúp vô địch cũng như 1 triệu yên tiền thưởng.'], ['2. 「新入生並びに保護者の皆様、本日はご入学おめでとうございます。」', '""Tôi xin được gửi lời chúc mừng tới các em học sinh khóa mới cũng như các vị phụ huynh đã tới tham dự buổi lễ nhập học ngày hôm nay.""'], ['※ 改まった場面でよく使われる。', 'Hay dùng trong những bối cảnh trang trọng.'], ['類 及び', 'Và']]"
593,もしくは,,,"Hoặc là, hay là, có lẽ","[['1. 「勤務先、もしくは私の携帯に電話してください。」', '""Hãy liên lạc với địa chỉ làm việc hoặc qua điện thoại của tôi.""'], ['2. ＜出願条件＞\u3000四年制大学卒、もしくは同等の学力があると認められる者。', '(Điều kiện đăng ký) Những sinh viên tốt nghiệp đại học hệ 4 năm hoặc những người được công nhận có trình độ tương đương.'], ['類 または', 'Hoặc là'], ['※ 「もしくは」の方がかたい表現。', '(「もしくは」 là cách nói mang nghĩa cứng.)']]"
594,但し,ただ,ĐÃN,"Nhưng, tuy nhiên","[['1. 「試験が合格点に満たなかった場合は、再試験が受けられます。ただし、有料です。」', '""Trong trường hợp không đủ điểm thi đậu có thể thi lại. Tuy nhiên có tính phí.""'], ['2. ＜医院の掲示＞\u3000日曜・祝日、休診。ただし、急患の場合はこの限りにあらず。', '(Quy định bệnh viện) Nghỉ các ngày chủ nhật, ngày nghỉ lễ. Tuy nhiên, trường hợp bệnh nhân cấp cứu thì không giới hạn.'], ['※ 前のことがらに条件や例外を付け加えるときに使う。', '(Dùng khi bổ sung điều kiện, ngoại lệ cho một sự việc nêu đằng trước.)']]"
595,なお,だいいち,,"Thêm vào đó, vẫn, thậm chí, ngoài ra","[['1. 「次の会合は２月4日午後２時からです。なお、場所は追って連絡します。」', '""Cuộc họp lần tới là từ 2 giờ chiều ngày 4/2. Còn về địa điểm sẽ được sắp xếp và liên hệ sau.'], ['2. 会場の場所は、下の地図をご覧ください。なお、駐車場が狭いので、自家用車でのご来場はご遠慮Hãy nhìn vào địa điểm hội trường trên bản đồ dưới đây. Thêm vào đó, do bãi đậu xe nhỏ hẹp nên vui lòng hạn chế đậu xe gia đình.※ 前のことがらに必要事項を付け加えるときに使う。Dùng khi bổ sung sự kiện cần thiết vào sự kiện nêu đằng trước.☆ （副）\u3000なお① 彼は10年前に家出したきり、今なお行方が知れない。Anh ta rời khỏi nhà suốt từ 10 năm trước, đến giờ vẫn không biết tung tích.類 まだVẫn類 相変わらずVẫn không có gì thay đổi② 今日は月末で雨が降っているので、道が込んでいる。なお悪いことに、事故が２件も起こって、道路', ''], ['※ 前のことがらに必要事項を付け加えるときに使う。', 'Dùng khi bổ sung sự kiện cần thiết vào sự kiện nêu đằng trước.'], ['☆ （副）\u3000なお', ''], ['① 彼は10年前に家出したきり、今なお行方が知れない。', 'Anh ta rời khỏi nhà suốt từ 10 năm trước, đến giờ vẫn không biết tung tích.'], ['類 まだ', 'Vẫn'], ['類 相変わらず', 'Vẫn không có gì thay đổi'], ['② 今日は月末で雨が降っているので、道が込んでいる。なお悪いことに、事故が２件も起こって、道路', ''], ['', ''], ['1. ４月からアメリカへ赴任することになりました。ちなみに、単身赴任です。', 'Từ tháng 4 tôi chuyển công tác đến Mỹ. Nhân tiện xin nói là tôi đi một mình.'], ['※ 簡単な補足などを付け加えるときに使う。', '(Dùng khi bổ sung thông tin đơn giản.)'], ['① 「彼女、やせてきれいになったね。もっとも、僕の前のふっくらしていたときの方が好きだけど。」', '""Cô ấy gầy hơn thì đẹp. Dù là vậy tôi thích cô ấy múp míp như trước hơn.""'], ['上原君はすばらしい選手だ。もっとも、プロになれるかどうかは、まだわからないが。', 'Anh Uehara là vận động viên xuất sắc. Tuy vậy nhưng tôi không rõ liệu anh ta có thể trở thành vận động viên chuyên nghiệp hay không.'], ['※ 前のことがらを肯定しながらも、それに対立することがらを付け加えるときに使う。', '(Dùng khi dù khẳng định sự việc nêu đằng trước nhưng bổ sung thêm sự việc đối lập.)'], ['類 とは言っても、とは言え', 'Dù nói là vậy'], ['② ［（ナ形）もっともな］\u3000あんなことを言われたら、彼女が怒るのももっともだ。', 'Nếu bị nói như vậy, việc cô ấy tức giận cũng là đương nhiên.'], ['「おっしゃることは、まことにごもっともです。」', '""Những điều quý vị nói là điều đương nhiên.""'], ['類 当然な、あたりまえな', 'Đương nhiên'], ['※ 「故に」という表記もある。', '(Còn có thể viết là 「故に」).'], ['2. A＝B、B=C、ゆえに、A＝Cである。', 'A=B, B=C, vì vậy A=C.'], ['3. 「我思う、ゆえにわれあり」', '""Tôi tư duy, vì vậy tôi tồn tại.'], ['4. 裁判官は人を裁く立場にある。ゆえに、公正さが厳しく求められる。', 'Thẩm phán có vai trò phán xét con người. Vì vậy người đó được yêu cầu tính công bằng nghiêm khắc.'], ['※ かたい書き言葉。', '(ゆえに là từ dùng trong văn viết mang nghĩa cứng.)'], ['類 したがって', 'Kéo theo đó'], ['類 そのために', 'Chính vì thế'], ['類 それゆえ', 'Vì thế'], ['※ 「因って」という表記もある。', '(Còn có thể viết là 「因って」)'], ['2. ＜賞状＞\u3000上記学生は一日も休まず、一度の遅刻・早退もありませんでした。よって、ここにそれを賞します。', '(Thông báo trao thưởng) Học sinh đề cập ở trên không nghỉ một ngày nào, không một lần đi trễ hay về sớm. Bởi vì vậy nên tôi xin tuyên dương.'], ['※ かたい書き言葉。', '(Là từ dùng trong văn viết, mang nghĩa cứng.)'], ['類 そういうわけで', 'Vì lẽ đó'], ['類 ゆえに', 'Vì vậy'], ['類 それゆえ', 'Vì thế'], ['1. 「結婚なんて、まだまだ先ですよ。第一、相手がいません。」', '""Kết hôn gì, vẫn còn xa lắm. Trên hết là tôi còn chưa có đối tượng.""'], ['2. 「カナダ支社への赴任は河野君が適任だと思います。仕事もできるし、英語もできるし、第一、本人が強', '""Về việc đến công tác tại chi nhánh ở Canada tôi nghĩ anh Kono là thích hợp nhất. Anh ấy vừa làm tốt công việc, vừa nói được tiếng Anh, trên hết anh ấy cũng có khát khao nữa.""'], ['※ 他のことより何よりこれが一番の理由だと言いたいときに使う。', '(Dùng khi muốn nói đến một lý do nào đó là lớn nhất/ quan trọng nhất so với các điều khác.)'], ['類 何より', 'Hơn hết'], ['※ 本来副詞だが、接続詞のように使う。', '(Bản thân từ này là trợ từ nhưng có thể dùng như một từ nối.)']]"
